regime,unit_id,phase,R_final,recovery_slope,structure_value,structure_kind,structure_available,optical_source,label_method,label_confidence
afforestation,SAIH_AFF_r16c28,stable_restoration,0.9676,0.00756,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c29,stable_restoration,0.9842,0.00835,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c30,stable_restoration,0.9337,0.0132,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c31,stable_restoration,0.994,0.00565,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c32,stable_restoration,0.9933,0.00071,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c33,stable_restoration,0.9144,0.00589,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c34,stable_restoration,0.9962,0.00191,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c35,stable_restoration,0.9432,0.0022,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c36,stable_restoration,1.0071,0.00087,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c37,stable_restoration,0.9917,0.0051,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c38,stable_restoration,0.9848,0.01311,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c39,stable_restoration,0.8223,0.01043,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c40,stable_restoration,0.78,0.00854,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c41,stable_restoration,0.9596,-0.00145,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c42,stable_restoration,0.9539,0.00359,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c43,stable_restoration,0.8491,0.00643,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c44,stable_restoration,0.9212,0.00328,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c45,stable_restoration,0.9236,0.00654,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c46,stable_restoration,0.951,0.00658,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c47,stable_restoration,0.804,0.00455,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c48,stable_restoration,0.875,0.00662,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c49,stable_restoration,0.8034,0.00812,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c50,stable_restoration,0.7285,0.00464,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c51,stable_restoration,0.9075,0.00234,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c52,stable_restoration,0.9533,-0.0012,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c53,stable_restoration,0.9837,0.00021,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c54,stable_restoration,0.8869,0.00534,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c55,stable_restoration,0.9691,0.00756,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c56,stable_restoration,0.8973,0.00148,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c57,stable_restoration,0.6655,0.00443,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c58,stable_restoration,0.9269,0.00895,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c59,stable_restoration,1.0042,0.00749,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c60,stable_restoration,0.8092,0.01823,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c61,early_restoration,0.61,0.01762,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r16c62,degraded,0.285,0.00621,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c11,stable_restoration,0.6895,0.01637,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c12,stable_restoration,1.0185,0.01983,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c13,stable_restoration,1.0294,0.00899,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c14,stable_restoration,1.0237,0.01076,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c15,stable_restoration,1.0004,0.00387,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c16,stable_restoration,0.9653,0.00676,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c17,stable_restoration,0.9356,0.0079,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c18,stable_restoration,0.979,0.00924,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c19,stable_restoration,0.8475,0.01378,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c20,stable_restoration,0.9236,0.02081,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c21,stable_restoration,0.9075,0.02047,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c22,stable_restoration,0.8927,0.00829,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c23,stable_restoration,0.8257,0.02109,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c24,stable_restoration,0.8503,0.02027,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c25,stable_restoration,0.7901,0.01763,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c26,stable_restoration,0.7713,0.01429,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c27,stable_restoration,0.8944,0.01694,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c28,stable_restoration,0.9287,0.00589,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c29,stable_restoration,1.0156,0.00313,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c30,stable_restoration,1.0172,0.00732,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c31,stable_restoration,0.7627,0.00951,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c32,stable_restoration,0.9922,0.01329,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c33,stable_restoration,0.7084,0.01292,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c34,stable_restoration,0.8086,0.00311,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c35,stable_restoration,0.872,0.00365,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c36,stable_restoration,0.9974,0.01279,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c37,stable_restoration,1.0185,0.02239,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c38,stable_restoration,1.0049,0.01303,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c39,stable_restoration,1.0031,0.00852,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c40,stable_restoration,0.8187,0.00478,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c41,stable_restoration,0.8807,0.00682,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c42,stable_restoration,0.8595,0.0036,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c43,stable_restoration,0.9001,0.00296,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c44,stable_restoration,0.9041,0.00789,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c45,stable_restoration,0.9729,0.00695,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c46,stable_restoration,1.0265,0.00438,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c47,stable_restoration,0.9235,0.01107,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c48,early_restoration,0.606,0.00402,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c49,stable_restoration,0.7416,0.00502,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c50,early_restoration,0.4385,0.00714,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c51,stable_restoration,0.7565,0.00778,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c52,stable_restoration,0.9494,0.00259,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c53,stable_restoration,1.0054,0.00017,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c54,stable_restoration,0.8944,0.00346,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c55,early_restoration,0.6225,0.00979,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c56,early_restoration,0.5677,0.00785,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c57,stable_restoration,0.7765,0.01551,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c58,stable_restoration,0.6701,0.00396,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c59,stable_restoration,0.9116,0.00515,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c60,stable_restoration,0.6936,0.0075,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r17c61,early_restoration,0.5596,0.01049,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c11,stable_restoration,0.7611,0.02027,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c12,stable_restoration,1.0077,0.02815,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c13,stable_restoration,0.8984,0.0168,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c14,stable_restoration,0.8584,0.02186,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c15,stable_restoration,0.987,0.00877,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c16,stable_restoration,0.9985,0.01387,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c17,stable_restoration,1.0265,0.00639,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c18,stable_restoration,1.0128,0.00973,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c19,stable_restoration,1.0174,0.00988,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c20,stable_restoration,0.9314,0.01628,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c21,stable_restoration,0.8457,0.02318,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c22,stable_restoration,0.8612,0.01372,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c23,stable_restoration,0.8812,0.01591,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c24,stable_restoration,0.8721,0.01446,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c25,stable_restoration,0.9381,0.01301,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c26,stable_restoration,0.8595,0.00421,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c27,stable_restoration,0.9717,0.00313,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c28,stable_restoration,0.919,0.00706,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c29,stable_restoration,0.9922,0.00329,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c30,stable_restoration,0.8899,0.00686,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c31,early_restoration,0.4331,0.00642,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c32,stable_restoration,0.7279,0.00962,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c33,stable_restoration,1.0237,0.00488,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c34,stable_restoration,1.0151,0.00458,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c35,stable_restoration,1.0318,0.00242,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c36,stable_restoration,0.9636,0.01318,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c37,stable_restoration,0.8051,0.02367,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c38,stable_restoration,0.7531,0.01219,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c39,stable_restoration,0.986,0.00469,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c40,stable_restoration,1.0251,0.00476,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c41,stable_restoration,0.8572,0.0057,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c42,stable_restoration,0.7604,0.00654,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c43,stable_restoration,0.9905,0.00478,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c44,stable_restoration,0.9837,0.00374,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c45,stable_restoration,0.9651,0.00331,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c46,stable_restoration,0.963,0.00521,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c47,stable_restoration,0.9155,0.00898,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c48,stable_restoration,0.7347,0.00748,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c49,early_restoration,0.4806,0.00821,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c50,early_restoration,0.6348,0.00805,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c51,stable_restoration,0.7897,0.00109,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c52,stable_restoration,0.8561,0.00147,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c53,stable_restoration,0.9035,0.01039,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c54,stable_restoration,1.0083,0.02258,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c55,stable_restoration,0.854,0.01863,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c56,early_restoration,0.5957,0.01352,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c57,stable_restoration,0.6632,0.02357,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c58,degraded,0.1133,0.00531,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c59,early_restoration,0.6105,0.00946,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c60,degraded,0.3107,0.00311,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c61,early_restoration,0.5379,0.02134,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r18c63,early_restoration,0.4515,0.02163,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c08,early_restoration,0.6268,0.01881,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c09,early_restoration,0.4926,0.01655,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c10,early_restoration,0.5395,0.01924,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c11,stable_restoration,0.8803,0.02523,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c12,stable_restoration,1.0007,0.03522,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c13,stable_restoration,0.9316,0.02283,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c14,stable_restoration,0.7237,0.01552,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c15,stable_restoration,0.8157,0.01846,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c16,stable_restoration,0.7711,0.0196,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c17,stable_restoration,0.8558,0.01095,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c18,stable_restoration,0.9672,0.01869,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c19,stable_restoration,0.9154,0.01339,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c20,stable_restoration,0.8813,0.0131,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c21,stable_restoration,0.9449,0.01699,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c22,stable_restoration,0.8123,0.01391,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c23,stable_restoration,0.9015,0.01582,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c24,stable_restoration,0.833,0.02404,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c25,stable_restoration,0.9156,0.02366,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c26,stable_restoration,0.8781,0.02437,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c27,stable_restoration,0.833,0.01722,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c28,stable_restoration,0.9098,0.01454,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c29,stable_restoration,0.9867,0.00686,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c30,stable_restoration,1.0298,0.0027,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c31,stable_restoration,0.7131,0.00805,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c32,stable_restoration,0.7004,0.00476,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
afforestation,SAIH_AFF_r19c33,stable_restoration,1.0157,0.00144,,GEDI_rh98_m(pending),0,Landsat_C2_L2,regimeC_v0_CLCD+NDVI,v0
